1
255 92 300000
221 74 250 92
102 14 174 18
204 27 253 59
125 72 250 83
221 68 253 84
139 47 226 74
215 47 231 65
214 81 226 86
11 8 54 90
148 21 240 83
95 67 160 82
64 29 130 62
248 42 249 50
11 27 112 92
105 64 207 69
209 28 216 58
116 14 222 49
43 4 119 41
97 65 128 92
126 28 242 90
220 86 254 88
178 20 205 83
108 53 252 55
227 5 246 91
110 71 250 83
176 88 189 90
177 5 216 8
151 85 214 85
19 26 192 31
216 62 246 89
50 53 63 60
123 9 223 77
178 48 202 63
79 65 110 76
145 82 176 82
140 69 217 83
132 82 177 83
250 68 251 85
237 2 246 50
48 55 185 73
94 25 153 35
85 7 207 41
40 29 237 41
6 36 95 66
130 86 225 87
184 82 199 85
185 68 227 84
184 72 209 76
114 77 224 77
51 37 241 63
127 33 127 71
77 61 164 68
191 21 208 62
212 62 248 62
16 64 137 83
115 68 216 72
86 49 215 49
127 19 186 74
7 67 151 84
83 41 207 51
82 3 243 35
183 57 200 78
211 42 246 90
97 10 179 18
208 24 226 66
244 10 254 73
143 50 163 70
169 60 200 79
56 41 69 90
110 50 154 70
71 37 179 79
37 23 57 52
16 55 159 81
239 38 240 50
207 55 215 92
134 53 238 90
206 15 216 87
166 39 186 80
20 34 47 85
138 6 245 78
39 5 106 43
243 42 253 43
99 58 164 87
198 20 255 62
90 16 243 55
182 28 192 66
197 76 214 81
252 16 252 53
9 71 131 75
37 90 175 90
71 46 232 46
231 14 253 35
2 73 222 75
149 26 229 65
204 36 229 49
14 52 206 87
144 81 181 81
79 40 107 89
95 20 169 67
141 59 174 73
81 9 237 12
221 61 237 65
253 9 255 76
241 43 243 91
123 10 125 37
95 90 226 90
239 67 254 81
253 46 253 88
55 61 65 71
81 72 116 85
18 16 154 87
129 73 253 79
106 31 216 45
103 28 188 68
165 28 254 33
36 56 146 66
135 76 186 82
210 19 218 74
36 9 142 86
58 17 113 85
225 51 228 77
156 63 175 73
14 46 254 58
143 48 148 91
121 23 205 31
234 52 243 63
181 75 188 90
188 59 223 88
77 23 237 66
90 22 145 52
26 46 154 71
115 35 166 44
42 66 53 84
69 60 80 73
44 39 201 92
205 9 228 59
121 46 149 75
29 31 51 49
162 27 201 52
37 17 235 82
149 28 173 74
49 34 73 42
77 88 226 92
215 12 252 19
23 65 197 92
135 47 151 57
224 14 225 85
160 45 181 52
161 66 204 73
35 88 77 91
71 87 192 91
228 39 228 65
187 51 239 53
222 36 225 44
242 31 244 78
5 35 12 69
149 27 200 54
51 18 79 44
170 63 192 86
168 16 213 49
224 81 227 92
14 42 238 80
219 49 247 58
20 49 197 74
155 32 212 81
157 57 229 59
106 73 193 81
245 11 245 85
100 27 213 76
34 69 242 73
2 9 126 25
54 40 102 54
68 88 77 89
192 41 208 51
224 77 225 77
71 53 83 70
7 80 66 81
78 15 91 16
47 90 122 91
244 79 245 83
3 80 196 89
33 41 42 45
201 46 216 48
183 6 249 48
110 61 214 89
102 63 215 89
18 73 59 86
128 67 139 67
173 71 233 72
104 10 226 43
195 88 222 89
10 57 22 84
163 77 198 91
101 75 195 83
62 85 101 87
43 7 52 59
129 30 135 45
223 11 241 20
85 17 169 40
34 19 178 51
22 81 182 82
106 56 127 80
167 83 184 90
106 85 216 85
29 45 83 56
121 53 214 92
102 22 112 87
136 11 211 47
20 80 103 91
180 77 239 77
42 51 149 66
219 49 226 74
132 15 184 82
199 40 255 46
67 34 198 91
107 54 255 55
213 67 231 72
45 58 196 91
133 76 151 88
188 37 200 43
30 53 80 53
131 79 191 83
28 23 224 86
27 15 243 69
241 90 252 92
219 21 251 66
216 43 236 43
112 78 115 90
53 82 162 88
136 22 222 49
133 33 202 57
140 15 142 32
232 40 233 79
238 16 243 29
46 63 193 81
125 58 198 71
122 55 122 76
85 62 184 87
119 13 204 36
88 53 245 61
25 21 57 56
55 23 132 44
109 77 216 92
15 33 180 61
128 28 232 47
143 91 208 91
79 47 156 79
59 75 163 92
74 27 241 41
172 91 251 91
101 4 116 44
243 3 244 51
62 36 186 71
254 48 254 72
77 46 83 53
151 42 245 68
37 91 253 91
232 39 238 79
73 85 194 88
159 46 251 82
17 67 74 86
15 50 31 92
148 10 233 24
112 60 210 67
181 32 200 36
168 77 204 87
47 19 127 43
40 21 140 29
181 14 183 41
79 44 159 84
174 29 220 71
238 57 248 64
111 92 173 92
78 62 161 89
17 39 120 48
72 90 91 92
208 89 252 91
243 47 245 72
136 65 221 66
97 69 106 88
166 51 212 60
223 44 243 46
205 37 218 44
224 42 239 69
234 83 234 83
213 3 219 18
112 46 166 59
55 14 255 61
21 54 122 60
136 15 231 88
39 24 81 30
241 4 255 19
109 49 227 52
111 87 190 87
29 21 86 42
133 79 175 86
88 89 244 92
147 47 219 65
196 9 218 45
164 49 189 92
41 2 212 4
224 67 240 69
37 65 212 83
134 6 155 64
240 79 242 88
116 30 166 87
175 11 248 77
66 36 203 55
81 3 102 38
237 25 254 82
7 51 38 71
150 19 248 73
70 5 183 89
65 3 143 27
214 63 229 75
187 62 211 76
251 16 253 30
128 70 253 91
161 79 255 85
180 40 234 85
31 74 35 80
51 32 163 71
141 24 255 30
33 26 90 91
38 16 86 43
161 17 176 71
57 60 70 76
136 38 137 41
169 47 207 58
168 10 177 35
136 43 239 73
44 33 47 41
174 7 189 81
131 48 227 70
245 87 253 92
217 84 219 87
248 47 255 83
35 44 81 70
226 4 251 18
182 23 204 35
89 51 178 74
120 59 175 69
229 19 248 27
21 63 170 64
128 59 219 68
73 18 172 31
156 78 247 87
63 15 173 73
204 5 236 92
121 75 233 82
247 65 250 82
203 70 232 83
27 31 94 74
99 82 158 84
21 66 89 83
232 65 243 67
148 64 239 90
34 32 139 50
129 17 249 34
50 15 198 63
132 46 148 89
97 50 165 92
21 87 126 87
250 51 250 74
160 77 165 89
50 37 185 60
58 90 75 91
161 74 183 78
223 92 254 92
84 78 100 80
197 74 216 76
95 34 110 91
68 3 242 17
140 66 207 80
64 24 207 76
23 32 148 53
176 18 232 87
241 7 254 35
182 30 221 55
38 9 210 85
54 8 108 70
59 85 191 85
144 60 161 73
179 13 249 15
98 80 248 89
148 48 151 70
89 36 255 63
1 46 251 84
19 40 78 67
232 75 253 87
18 38 251 42
187 68 223 87
193 74 194 81
57 35 91 39
132 44 197 58
73 9 140 72
216 33 218 66
101 27 184 79
141 53 164 77
25 70 177 85
255 2 255 62
130 1 232 75
114 17 216 79
118 71 183 77
107 48 209 81
165 23 231 26
173 46 228 91
87 78 205 92
177 39 243 48
54 36 165 90
65 39 138 91
41 88 219 92
147 27 216 28
64 91 153 91
3 61 63 68
167 37 247 37
209 43 221 55
62 76 234 87
243 7 247 31
165 43 199 88
249 58 252 80
240 64 253 90
4 44 244 77
96 15 206 51
60 27 224 45
41 49 240 85
112 61 181 81
80 45 214 76
49 29 224 31
25 86 212 91
135 50 161 50
120 23 149 37
51 42 144 90
167 5 178 61
1 88 111 92
181 9 238 13
170 67 200 68
60 12 140 84
73 81 227 86
142 17 223 48
219 32 230 74
143 83 254 87
212 53 224 77
132 84 186 84
61 36 97 49
128 71 199 76
107 30 142 61
226 18 250 26
64 91 209 92
220 5 242 51
125 68 127 75
142 9 148 66
165 89 170 89
179 82 218 86
113 92 164 92
217 6 254 89
205 60 218 63
170 68 201 75
114 44 168 70
76 65 204 92
131 70 177 74
197 22 243 59
195 76 228 92
251 24 252 46
84 90 239 91
61 67 177 87
13 9 162 33
215 16 217 25
89 30 249 38
74 86 180 87
174 17 214 21
119 77 240 82
11 47 136 51
120 30 159 78
139 52 225 71
239 41 247 90
142 6 230 6
247 91 252 92
98 56 188 76
29 48 210 50
10 87 65 89
231 55 236 78
18 13 127 75
247 37 250 62
111 29 122 60
44 89 189 92
243 68 255 70
224 42 247 85
207 87 242 90
57 8 183 15
165 63 214 88
245 55 253 69
42 20 237 87
102 87 187 92
91 2 125 32
92 75 112 88
188 59 241 83
189 69 238 86
175 35 254 76
22 60 90 61
210 34 251 37
74 54 185 68
244 18 249 21
76 74 248 81
23 86 222 90
107 71 133 83
1 48 9 57
38 51 217 58
224 48 242 81
32 69 187 91
129 43 224 51
145 4 147 14
8 21 165 66
219 49 250 78
202 83 247 92
153 33 189 55
48 18 182 34
211 77 234 78
164 46 249 76
177 92 246 92
29 63 141 82
205 89 234 91
35 8 162 30
8 89 63 92
254 51 254 89
116 89 150 92
232 86 239 89
84 35 236 75
70 89 166 91
162 4 203 58
131 38 203 48
170 64 173 79
241 52 243 75
182 14 243 44
183 64 217 81
198 84 236 88
91 31 226 87
96 88 109 92
204 21 222 87
97 6 242 59
15 12 253 68
114 40 138 57
227 31 240 49
250 68 250 86
20 80 254 88
176 41 249 60
64 14 108 54
175 42 207 86
67 76 173 89
35 22 104 30
32 36 96 36
132 62 177 88
142 84 165 87
225 59 236 81
4 41 143 60
186 45 220 59
219 75 219 78
232 80 241 86
6 47 118 51
29 87 216 91
204 77 211 91
230 16 250 17
163 29 212 70
207 90 209 92
15 54 135 87
9 4 65 91
18 43 164 73
160 91 166 91
50 52 62 87
210 43 233 79
139 11 250 73
219 58 245 68
113 8 193 55
232 11 242 21
162 32 250 87
18 25 209 71
9 36 142 87
97 38 217 62
15 31 81 67
241 65 245 92
128 66 152 67
150 8 210 22
126 79 143 84
148 14 203 61
127 46 237 82
113 61 166 80
228 68 233 78
74 14 204 56
27 48 177 61
64 69 98 86
77 48 150 55
113 33 207 92
39 25 243 64
130 38 158 44
167 66 196 68
190 13 226 91
132 45 165 58
59 30 230 38
27 43 252 52
149 79 215 81
243 47 255 49
188 34 191 73
212 30 244 49
206 23 249 59
227 86 246 89
253 52 253 82
216 10 217 89
145 43 183 85
192 76 207 80
232 16 241 58
207 52 216 52
156 84 200 89
196 70 249 77
38 10 222 83
90 4 138 8
27 22 42 88
201 89 218 90
244 73 255 86
221 51 231 56
239 55 247 73
150 66 227 87
114 30 144 92
88 71 175 86
138 24 154 31
49 90 191 92
241 12 245 18
43 36 147 74
178 33 231 46
172 90 212 92
71 53 99 80
238 27 247 35
92 16 200 43
124 78 231 81
151 23 246 47
68 58 149 64
116 69 163 71
191 49 195 53
172 62 185 70
31 54 198 80
178 14 246 49
20 82 79 83
190 42 205 64
28 58 37 72
231 68 252 68
104 75 183 85
205 22 209 36
77 33 133 79
81 72 128 84
198 17 210 28
229 86 241 86
137 80 143 86
228 78 228 86
40 9 166 84
122 32 230 79
65 19 120 63
161 59 163 67
196 60 244 86
46 23 66 67
71 43 160 84
228 86 230 88
226 83 242 91
167 82 179 90
40 9 155 15
177 86 199 91
164 27 177 85
221 16 225 55
242 75 242 77
7 56 230 60
93 68 103 69
108 16 126 49
17 50 145 89
175 15 194 19
94 25 252 30
223 2 235 58
15 14 58 68
143 33 227 87
70 69 243 76
5 19 136 61
241 88 255 88
115 54 183 68
80 18 190 76
191 92 202 92
2 57 78 64
99 49 254 90
42 33 128 41
82 67 110 85
161 39 225 39
242 32 242 87
187 15 226 22
49 79 135 87
150 19 249 65
15 20 57 36
126 89 206 92
213 91 225 91
94 28 168 80
205 73 215 82
70 4 83 15
10 67 109 79
123 61 235 89
64 92 232 92
153 41 230 64
57 76 111 77
199 55 208 57
195 28 235 31
121 92 128 92
67 87 99 89
193 6 195 8
75 8 132 60
54 24 121 85
200 85 242 86
224 55 231 57
184 45 249 68
65 64 242 87
251 51 253 52
224 24 251 43
38 46 235 69
245 50 249 66
114 19 152 39
20 21 96 30
183 2 246 74
112 36 180 62
244 33 255 73
179 83 255 90
235 62 253 84
218 21 234 28
76 57 99 78
45 80 168 92
235 69 253 72
188 43 207 55
21 74 89 82
246 88 247 91
219 53 244 89
203 30 231 84
13 48 104 58
92 81 229 87
39 38 112 54
189 89 221 92
100 57 138 70
79 15 180 42
215 7 250 54
149 20 157 66
16 88 172 91
181 83 249 84
221 30 236 79
115 35 127 81
147 63 232 88
64 83 73 86
103 67 124 90
229 33 255 64
214 48 220 62
50 51 108 74
41 44 173 61
60 1 182 74
115 75 174 92
55 17 96 27
53 14 129 54
209 17 226 69
132 65 232 82
47 69 86 90
197 41 220 83
96 70 200 72
248 31 251 79
1 44 153 64
144 15 174 49
80 25 90 67
224 2 240 49
106 16 113 41
148 29 200 91
8 63 121 87
190 27 230 56
79 37 213 43
108 15 229 15
187 45 241 51
215 36 230 54
10 1 115 48
155 83 239 85
64 27 213 61
130 12 221 54
58 16 65 16
95 66 243 68
84 60 92 82
248 54 255 57
22 35 91 40
2 68 71 78
121 7 149 84
166 14 171 18
187 92 233 92
37 43 120 86
62 66 193 67
248 73 250 79
124 51 197 75
21 67 77 90
12 42 106 66
48 4 125 52
177 33 248 66
154 71 230 73
254 89 255 91
174 21 223 43
138 8 254 56
71 61 254 92
47 17 121 63
201 51 224 65
94 21 185 83
69 77 212 89
132 70 210 90
23 73 109 73
247 31 248 31
43 82 71 92
2 12 32 79
193 42 201 76
232 1 237 20
201 57 213 82
27 12 135 13
82 29 232 86
91 12 178 52
251 25 252 83
131 10 216 47
136 70 218 86
91 72 159 80
244 57 244 62
248 81 249 90
35 91 238 91
48 22 158 23
20 38 95 48
26 40 159 65
180 63 215 71
163 3 184 78
179 79 207 87
52 41 78 59
113 64 140 69
216 53 222 63
246 42 251 62
16 1 209 50
1 28 121 38
22 85 249 89
27 23 170 28
71 69 146 73
202 23 255 29
25 3 35 78
72 25 196 53
145 54 207 55
201 69 210 92
229 20 247 52
96 86 144 86
147 61 247 73
220 25 247 35
152 85 233 85
208 22 225 30
177 14 221 90
19 84 82 85
175 76 234 78
95 24 206 68
219 16 250 85
125 1 140 87
227 54 253 85
252 30 252 55
227 50 246 59
128 14 135 38
114 27 149 57
150 40 200 46
71 39 78 68
163 65 240 82
108 24 240 65
222 49 223 66
3 34 127 92
93 10 133 85
14 86 250 90
168 6 220 15
224 61 255 64
106 29 173 31
7 63 71 73
43 66 222 68
75 49 84 87
151 69 216 74
203 51 215 66
220 60 223 91
152 11 205 55
19 51 131 64
106 36 203 87
58 29 236 54
95 84 96 90
192 14 224 28
84 54 253 89
30 19 229 86
193 60 205 87
129 72 255 82
51 35 230 71
10 43 18 78
195 62 246 66
14 19 47 69
181 23 247 43
250 30 253 78
148 53 194 62
61 59 184 59
98 23 116 66
185 48 240 76
225 72 254 91
218 4 219 77
227 20 228 76
39 11 106 74
42 78 52 80
241 85 243 89
219 24 227 67
143 35 226 42
135 77 255 89
163 34 186 69
52 76 91 90
120 54 179 88
4 34 90 79
111 65 219 70
105 44 114 60
115 29 163 41
102 22 179 40
11 37 47 72
97 1 156 21
107 28 147 35
5 2 23 17
169 81 229 84
181 37 197 70
243 29 250 70
19 46 151 55
86 52 183 90
137 64 186 82
156 33 255 51
243 89 249 90
57 53 251 77
210 15 235 49
64 40 152 42
135 26 137 76
112 4 216 47
47 52 196 73
81 20 119 57
125 48 204 69
90 90 189 92
178 35 190 50
46 53 203 66
33 34 176 92
102 16 197 54
184 89 215 91
110 54 111 91
47 10 110 16
234 60 251 87
176 88 200 91
181 81 194 81
33 77 48 85
235 21 237 57
240 5 246 44
1 34 205 81
126 12 221 21
239 18 252 85
134 39 234 87
117 80 130 80
172 84 178 86
211 31 248 31
6 6 70 74
53 17 104 89
193 25 207 54
146 9 175 84
214 72 238 81
44 85 179 87
78 38 191 50
26 45 28 71
10 68 19 90
96 18 193 88
51 19 244 23
156 20 217 47
37 14 65 72
192 45 239 70
113 76 248 79
220 23 220 70
116 56 121 77
248 42 249 73
116 3 179 48
255 28 255 48
217 58 252 70
59 19 186 60
232 69 237 87
92 83 245 87
30 14 115 61
152 5 191 12
8 63 226 92
78 60 146 92
192 39 222 45
200 88 253 89
106 54 136 71
1 6 56 52
198 61 248 77
127 74 168 90
85 19 193 61
193 9 221 89
11 6 153 70
185 75 185 80
14 3 234 31
82 43 92 74
143 65 220 81
16 66 165 81
167 86 189 88
53 19 251 50
204 19 220 30
3 69 18 87
210 7 213 26
127 15 169 92
128 63 143 73
208 64 228 82
46 17 91 46
167 37 199 58
126 25 188 85
62 70 159 84
24 47 178 65
216 73 231 78
2 55 234 72
236 49 237 91
252 52 253 58
190 76 221 82
124 16 209 76
167 37 203 49
165 54 228 67
214 63 215 87
100 85 187 91
179 80 207 91
139 58 222 90
65 47 204 82
7 73 45 88
32 87 92 91
163 16 221 58
145 81 205 82
89 8 148 30
151 86 239 90
179 23 205 35
28 19 230 49
195 28 195 37
45 19 80 84
31 91 125 92
71 76 160 92
246 76 254 76
175 58 199 61
54 24 162 72
221 63 233 90
57 60 170 60
247 50 255 81
10 13 87 56
90 92 227 92
183 78 199 89
183 25 186 58
55 57 110 63
59 88 131 91
84 26 193 67
203 79 233 85
185 54 230 57
207 84 233 88
122 74 134 77
140 35 239 42
187 53 211 73
139 6 212 67
230 70 252 90
154 27 224 40
103 51 145 66
83 29 105 81
1 75 166 75
178 31 207 70
177 17 223 80
76 72 251 88
35 22 223 65
122 61 140 71
176 24 201 30
176 14 185 16
241 14 250 41
81 54 105 67
102 12 152 31
27 82 161 84
163 69 183 76
162 18 205 37
150 48 227 54
90 24 94 48
215 78 250 83
178 27 206 35
15 67 110 74
61 41 75 52
99 81 137 82
239 30 249 42
126 28 194 32
103 63 105 69
33 8 67 61
196 91 206 92
66 54 168 90
27 61 57 87
66 51 139 54
100 32 108 76
178 79 245 85
16 62 19 68
159 63 183 72
28 69 49 89
249 56 252 68
190 62 254 91
134 90 134 92
164 89 166 91
223 70 249 76
52 65 234 72
139 24 235 58
238 66 251 90
152 45 193 67
90 10 174 39
215 15 222 79
247 68 249 78
24 16 209 37
210 30 238 70
252 19 254 50
24 22 38 54
95 39 202 86
191 20 244 47
193 53 238 89
205 42 207 53
207 70 243 70
21 66 234 76
115 67 123 77
149 48 205 79
246 47 247 80
104 82 131 87
181 29 214 71
53 26 208 57
97 12 228 16
66 80 167 89
209 60 216 61
12 17 61 21
105 4 181 7
111 72 185 87
135 26 196 30
100 85 121 92
9 17 149 52
202 53 228 78
221 88 224 90
65 80 155 81
39 36 65 46
21 84 67 89
111 1 216 83
51 75 106 90
105 89 172 89
190 84 242 85
65 4 192 23
34 10 118 75
3 83 182 83
187 15 218 28
138 14 241 85
31 23 98 30
135 46 197 68
84 71 223 87
12 31 47 32
58 90 160 92
181 38 248 81
237 75 251 86
217 76 224 92
73 53 250 70
203 81 245 86
101 58 235 87
175 15 208 73
62 41 138 90
88 49 234 83
86 80 250 88
191 88 219 92
117 35 209 83
5 53 163 54
112 46 239 85
2 16 90 63
5 47 37 68
107 31 224 65
68 34 80 85
133 69 206 74
141 38 200 79
227 88 232 89
23 11 80 58
190 15 240 15
10 51 127 53
211 64 237 70
44 4 210 59
216 52 220 61
157 33 157 56
126 50 168 66
158 84 163 89
131 80 226 83
234 77 234 85
86 74 101 75
39 18 73 55
199 64 220 80
88 21 139 28
77 16 160 84
113 66 228 66
210 30 252 50
234 2 249 67
33 86 190 87
110 1 194 28
73 70 218 81
144 13 246 36
46 58 62 92
158 20 183 44
19 66 21 85
241 58 254 59
64 35 120 87
227 81 245 83
51 46 118 86
192 3 227 40
225 75 236 88
213 47 250 85
16 15 86 27
138 36 251 52
170 63 255 84
139 53 169 69
68 55 177 81
133 56 145 58
15 71 242 85
237 67 249 87
117 86 137 86
98 25 207 59
181 50 238 57
139 54 186 70
155 81 179 92
157 7 217 16
63 80 237 83
98 79 178 80
214 86 238 88
205 9 254 91
28 73 109 89
49 55 137 82
62 61 250 66
113 80 156 81
221 20 225 69
205 43 250 88
43 16 248 47
67 23 92 54
127 20 216 28
236 65 252 65
146 79 167 83
135 77 213 89
189 23 252 30
117 1 189 49
77 76 199 92
92 59 240 75
225 66 235 84
209 79 241 90
231 79 248 80
141 75 220 85
148 82 177 86
188 10 231 45
249 61 255 72
90 86 230 92
43 64 222 79
23 6 151 84
109 15 230 32
84 69 186 70
122 44 133 78
175 13 186 42
85 55 250 79
31 44 45 56
38 13 83 84
153 82 193 87
55 26 176 74
80 53 112 72
238 79 242 88
122 31 184 90
99 64 247 88
49 76 147 79
130 50 183 83
217 38 238 79
190 58 225 62
27 43 239 43
209 28 248 79
239 47 254 67
145 25 209 62
187 87 193 91
84 62 143 86
249 43 251 48
222 43 248 53
113 92 221 92
103 53 119 63
6 59 223 75
172 61 180 70
15 44 70 69
146 70 197 74
67 36 181 48
216 31 231 34
179 24 235 48
91 82 205 89
213 27 227 84
102 26 225 79
27 60 111 85
24 62 115 68
33 26 245 92
208 35 214 35
103 82 131 91
186 71 203 87
157 36 179 38
214 80 253 84
120 35 150 74
36 53 116 84
163 84 179 85
207 86 211 87
54 71 116 74
245 46 252 72
63 54 154 63
119 12 244 75
97 12 156 80
219 8 251 60
126 11 170 67
65 5 97 39
234 58 251 92
226 66 238 78
65 52 149 82
166 66 188 92
182 83 183 89
68 58 237 84
137 43 227 63
245 15 250 82
119 24 236 39
186 13 186 33
204 83 211 91
166 85 234 86
248 58 251 80
75 40 84 55
192 79 246 89
163 10 188 21
241 77 243 81
155 59 233 64
175 50 243 50
30 46 149 88
208 66 251 84
189 61 241 78
68 71 80 82
224 18 243 41
17 52 208 88
6 82 127 86
93 30 138 64
24 92 53 92
135 78 185 88
81 14 238 44
216 84 243 86
42 36 175 45
179 65 215 72
95 31 170 39
233 43 253 57
130 72 138 74
14 4 233 54
156 31 201 61
100 78 213 81
224 56 251 83
90 69 114 74
241 85 254 92
15 4 125 40
47 89 173 91
117 36 227 59
26 87 250 89
116 16 215 81
73 81 131 91
40 20 79 52
107 1 214 28
45 49 235 76
84 48 152 69
245 63 255 89
169 2 207 44
183 7 223 30
139 36 202 48
104 61 248 63
218 30 252 84
67 28 85 74
142 17 194 90
231 24 236 25
143 37 152 86
3 55 51 56
52 40 193 52
134 5 167 46
183 90 231 91
121 6 249 22
89 43 205 76
205 65 228 75
114 36 133 87
77 43 133 88
51 26 128 91
20 36 24 50
219 85 245 92
152 42 191 49
153 67 168 91
72 39 173 84
221 6 242 66
52 47 229 69
220 77 221 88
197 49 223 57
3 8 214 58
15 25 63 26
147 68 198 86
31 84 110 89
193 92 242 92
245 68 247 71
106 42 180 90
116 84 167 85
207 31 244 53
236 38 248 45
115 87 188 90
188 4 236 68
113 66 240 84
119 66 154 85
119 89 172 90
29 46 161 70
71 61 147 79
106 27 117 65
197 67 206 84
177 51 216 53
35 63 107 82
64 20 188 36
132 29 243 36
96 91 221 92
210 19 243 26
224 80 247 85
254 41 255 61
173 68 214 73
114 79 200 81
123 7 235 37
119 55 226 84
4 86 223 86
62 52 168 83
205 46 233 58
116 84 202 90
137 23 200 81
223 91 235 91
122 15 129 22
150 78 187 80
239 88 243 91
189 89 254 91
83 53 189 60
224 53 230 80
64 77 115 87
206 87 244 87
175 35 240 55
15 55 119 85
176 80 244 89
101 86 245 92
182 80 197 90
98 48 250 79
240 54 244 82
133 22 227 92
52 3 81 24
114 13 198 38
121 51 168 75
174 42 238 71
227 4 239 15
123 40 192 54
93 89 146 89
176 77 211 92
67 12 118 35
178 85 241 89
28 8 144 48
246 89 255 90
229 88 235 91
146 78 194 91
237 79 255 84
94 15 221 83
62 38 83 51
170 79 234 85
20 72 183 73
127 84 232 91
239 49 241 57
241 49 244 51
171 59 235 68
3 89 68 92
38 28 228 59
22 42 123 46
124 75 167 91
238 75 242 85
89 83 100 83
199 26 241 83
199 42 228 45
245 55 254 60
37 27 241 67
147 82 160 91
151 52 204 87
76 33 196 77
153 5 187 36
40 28 250 73
147 11 219 78
114 4 248 37
7 38 88 77
42 89 120 92
201 76 215 78
134 47 204 78
80 67 240 86
7 28 192 45
5 3 228 49
150 85 176 90
58 38 65 42
192 84 243 87
28 6 176 41
110 5 224 28
189 2 229 31
191 86 246 88
185 10 238 68
231 45 255 72
212 22 232 49
36 14 103 83
186 15 192 45
59 18 202 60
74 70 113 70
18 13 83 20
238 91 242 91
77 72 174 75
13 23 106 71
132 1 211 60
245 18 248 86
131 74 207 87
252 58 252 59
30 78 208 83
8 2 158 66
17 92 139 92
190 61 215 69
246 13 247 77
69 88 98 88
198 82 198 86
6 35 200 54
235 8 250 36
11 89 114 92
99 71 103 85
234 67 249 69
114 91 117 92
191 73 194 87
229 6 243 30
182 89 217 91
229 36 251 86
36 37 38 92
216 33 228 41
180 10 201 46
212 59 234 59
163 84 249 92
37 69 147 72
4 51 51 61
216 65 225 66
33 17 162 64
102 31 163 55
228 45 231 88
222 72 238 75
207 85 214 90
175 76 199 77
9 33 158 90
248 76 252 81
118 47 202 47
104 69 173 83
229 57 250 83
178 38 216 58
74 30 123 69
146 74 246 83
3 60 36 80
219 28 251 43
57 27 177 34
158 38 235 81
200 25 226 40
90 3 90 81
187 56 202 71
62 92 83 92
211 8 219 32
251 62 255 63
164 78 173 85
45 26 225 41
65 58 170 67
194 49 220 78
241 82 252 91
136 18 206 76
129 92 226 92
183 86 249 88
153 64 165 86
153 43 181 58
39 84 167 89
186 60 193 86
92 70 161 75
170 87 195 92
54 29 139 37
209 19 212 64
151 4 188 19
81 14 217 87
245 18 247 42
247 69 255 78
145 52 199 77
194 11 234 11
64 58 113 75
239 38 251 55
200 79 214 92
161 82 175 82
206 88 211 91
145 43 168 51
72 49 182 86
81 51 223 83
16 12 212 89
29 70 192 90
245 56 251 76
64 13 146 14
115 67 121 68
6 71 73 89
223 53 240 58
60 51 141 68
60 79 207 91
71 56 171 74
143 32 209 37
194 63 229 71
205 23 210 69
52 37 209 65
87 47 222 78
77 2 199 87
127 6 167 23
193 56 220 64
39 74 168 86
165 85 206 89
105 11 134 37
223 52 230 92
212 80 217 91
177 49 235 69
182 5 198 64
194 32 216 54
