1
39 728 300000
22 697 28 713
27 352 31 486
24 537 32 675
39 573 39 601
23 539 28 606
3 8 18 260
1 141 36 498
36 281 38 420
24 8 29 131
9 636 18 685
36 332 36 492
18 290 35 704
28 657 39 721
36 126 39 566
36 510 38 623
33 129 37 569
28 181 38 185
28 502 28 682
3 85 28 137
10 31 24 361
17 207 36 462
31 326 32 603
26 442 32 711
3 669 27 693
38 167 38 331
20 278 31 505
1 254 34 563
31 644 39 645
26 647 36 671
15 681 22 717
6 329 15 331
5 661 21 665
29 223 37 567
22 501 33 537
39 414 39 720
36 257 38 638
20 312 22 652
37 725 38 727
35 404 38 439
31 514 35 684
34 460 37 654
22 450 22 653
28 5 37 426
33 103 39 287
9 322 39 352
8 221 11 394
21 2 25 84
32 131 37 217
18 78 33 82
18 350 21 453
37 468 39 712
16 189 34 559
21 174 30 696
21 582 24 596
3 507 14 562
23 328 31 409
13 325 36 488
26 607 27 725
15 178 25 220
21 708 34 714
1 667 39 726
8 490 8 719
6 200 10 487
30 674 37 721
7 82 39 511
29 399 39 672
23 255 35 672
25 610 38 646
29 242 37 281
8 328 13 459
22 136 37 300
11 231 30 310
22 268 29 362
25 557 25 635
31 220 31 678
23 498 36 535
11 97 34 211
13 656 25 696
34 475 36 704
32 426 35 589
12 195 38 473
18 658 31 724
4 160 8 296
7 457 11 530
34 562 36 573
36 59 38 135
34 490 36 502
25 728 32 728
39 456 39 681
14 477 29 618
6 715 32 724
26 57 34 703
17 325 19 722
7 256 25 710
26 28 27 433
22 67 31 324
31 42 31 477
7 14 32 232
7 197 29 317
7 513 16 644
14 112 26 702
6 231 7 697
39 217 39 253
18 490 19 547
17 681 30 691
24 189 24 701
7 399 29 566
29 337 33 479
22 493 22 569
26 649 27 688
30 601 35 656
34 622 38 636
32 310 34 644
35 667 35 696
15 24 17 224
2 434 6 475
22 419 31 657
35 197 39 393
26 533 33 645
11 14 27 99
3 360 26 672
4 591 12 668
36 561 38 584
10 467 27 536
18 131 32 145
16 659 20 703
6 676 23 707
14 602 27 719
35 623 36 649
8 42 10 545
15 393 17 573
33 284 36 540
12 444 21 698
39 404 39 488
10 79 16 721
13 162 35 466
29 19 39 50
25 43 38 156
27 680 34 691
14 677 23 704
8 566 24 572
5 183 29 203
32 541 33 660
11 311 30 400
26 213 39 613
37 338 37 511
6 222 20 511
32 455 35 499
37 258 38 542
32 220 39 608
18 62 28 89
37 704 38 717
26 532 26 558
35 175 35 633
12 588 38 601
20 90 30 467
6 590 14 608
34 220 35 273
22 114 36 298
32 437 34 440
23 145 23 260
24 451 27 603
31 265 32 582
18 260 22 548
34 284 36 714
17 85 23 331
12 586 39 622
7 311 12 699
25 251 31 355
34 77 38 131
35 485 38 694
27 391 29 558
26 92 33 503
5 666 12 725
32 429 37 722
2 565 30 574
5 410 35 708
20 373 30 679
18 169 24 279
38 114 38 650
34 597 39 727
25 96 39 124
2 667 9 671
13 207 32 463
3 38 27 377
3 660 25 721
11 220 21 590
13 710 22 721
10 39 36 395
36 345 39 366
6 685 8 707
23 630 28 712
39 592 39 669
37 473 38 517
32 678 35 705
18 41 26 256
6 154 21 562
3 700 39 713
29 426 37 517
33 529 39 568
15 431 27 578
10 268 16 339
24 704 28 711
31 541 39 700
34 311 35 496
31 617 36 669
30 426 39 515
19 240 21 440
14 683 26 707
38 5 38 667
10 1 14 10
6 466 25 525
18 477 25 501
20 521 28 675
3 325 21 726
34 316 35 445
8 117 33 207
14 549 39 568
35 329 35 478
5 470 15 477
18 436 28 498
21 291 22 419
34 332 38 688
5 59 24 411
7 276 24 415
6 68 31 186
26 336 31 622
29 692 39 693
18 549 22 702
32 23 33 405
8 487 32 626
32 424 37 514
36 352 39 695
7 576 17 700
2 15 37 91
28 1 35 312
28 295 39 689
34 6 34 230
3 676 14 693
23 400 36 501
25 90 27 566
12 659 23 681
39 614 39 625
1 398 6 720
10 434 22 724
23 7 32 317
11 637 33 718
32 629 37 718
6 553 17 678
14 540 38 629
13 331 22 669
31 436 34 600
17 118 32 665
32 18 38 579
29 673 37 714
11 494 27 647
10 445 23 478
15 675 16 681
13 120 22 290
13 347 24 426
19 548 20 659
26 208 29 669
3 176 12 566
35 323 38 464
20 518 26 578
21 241 35 444
17 28 34 611
28 553 38 697
28 540 37 586
35 240 39 421
37 595 39 668
10 653 20 671
26 597 34 670
32 109 35 720
25 687 29 688
10 224 15 253
35 228 37 250
1 706 32 718
27 297 39 726
32 19 35 679
9 393 32 502
23 600 28 683
23 386 34 584
21 207 31 441
21 326 29 629
37 207 37 611
8 395 33 643
12 94 19 472
21 155 25 582
23 56 31 624
32 156 37 308
35 71 38 319
29 641 31 669
5 494 35 547
13 383 26 423
22 564 36 570
3 713 11 726
20 687 37 695
28 157 38 221
33 343 39 508
38 101 38 524
34 567 39 606
7 343 34 716
5 599 18 601
36 542 38 554
20 517 36 668
9 374 26 601
10 287 24 670
28 387 29 690
30 386 37 468
36 179 39 632
12 279 27 693
21 159 27 444
31 688 31 705
2 630 37 671
18 103 36 359
24 106 38 328
3 112 3 518
16 369 29 701
10 642 25 660
37 646 39 716
5 378 36 413
21 613 27 627
33 192 33 653
4 627 27 662
39 112 39 250
9 515 29 717
27 18 37 636
37 722 39 728
10 418 32 438
13 556 26 556
6 433 33 701
15 228 31 389
28 218 29 248
38 49 38 624
32 558 33 580
22 427 27 520
11 377 31 469
36 538 39 648
4 187 33 355
25 687 28 727
7 487 37 591
22 425 30 675
15 279 35 447
38 362 38 429
30 46 36 97
22 495 37 585
38 468 39 575
9 708 22 719
15 422 21 531
39 29 39 224
15 284 25 646
29 238 30 537
37 145 37 366
19 172 32 710
35 318 37 647
36 281 38 649
15 496 26 724
37 4 38 379
11 461 16 693
7 335 24 489
36 131 37 708
35 640 35 666
35 425 36 649
2 696 14 713
31 627 34 674
21 599 24 722
33 146 37 219
18 38 35 370
28 402 29 557
38 619 38 662
33 251 37 495
5 192 25 309
8 233 10 397
9 461 26 631
11 340 24 650
2 57 12 283
25 105 31 213
12 109 36 199
29 166 31 673
10 450 14 717
30 377 33 576
21 238 36 467
21 82 32 546
33 179 36 502
15 45 39 600
26 439 33 682
34 34 37 379
3 117 3 140
27 148 36 475
18 442 31 450
32 53 33 696
36 49 38 357
26 520 35 660
38 560 38 697
13 645 18 701
11 569 34 672
2 297 2 563
3 690 9 697
39 412 39 600
5 621 30 706
23 545 39 593
13 17 24 270
21 81 23 446
12 126 38 240
8 320 19 462
29 429 31 567
33 79 33 448
18 478 31 496
21 88 29 134
27 368 38 674
2 261 36 706
30 581 34 660
24 658 37 672
2 419 10 693
7 358 13 538
22 253 27 604
9 54 23 491
11 103 12 373
39 418 39 671
34 653 38 700
24 486 35 694
1 533 28 536
7 562 25 583
9 392 26 479
17 90 35 415
23 470 32 528
11 695 24 701
7 359 24 500
32 644 38 687
22 458 31 637
23 234 30 488
9 498 18 655
8 44 17 401
10 355 29 502
25 4 25 580
35 290 37 428
36 724 37 727
10 482 35 549
21 542 28 717
28 688 33 727
34 693 38 724
20 688 28 728
4 353 4 420
36 150 37 567
35 519 37 604
22 726 30 727
14 719 32 724
39 236 39 374
1 132 15 614
21 53 23 69
15 335 35 417
24 203 35 717
30 28 39 235
16 413 30 706
14 155 20 560
10 421 24 722
23 265 27 624
29 504 37 637
2 181 28 349
34 570 34 636
4 188 30 439
2 63 17 506
32 661 37 665
36 171 38 598
22 325 25 590
35 307 37 317
32 355 33 595
14 458 25 467
36 677 36 682
31 45 32 308
7 610 28 616
20 471 26 723
13 438 20 689
37 477 39 600
39 42 39 491
38 403 38 537
28 649 38 687
9 574 33 704
5 28 21 157
19 648 36 702
20 247 25 589
17 415 21 584
2 105 4 619
39 22 39 304
2 192 35 246
8 234 29 515
33 602 34 719
2 630 20 647
4 293 13 454
26 88 32 209
26 160 32 599
8 258 33 371
9 344 9 405
36 369 36 663
31 581 33 618
27 169 29 582
30 618 30 656
12 32 31 364
19 728 30 728
24 423 28 697
37 139 37 238
30 716 37 721
3 612 12 684
22 330 24 670
13 13 39 379
10 623 26 640
37 392 37 537
3 389 23 530
10 281 14 587
12 106 16 642
22 87 29 330
26 537 33 578
2 359 27 467
7 630 17 643
17 80 20 210
12 621 33 706
18 224 23 359
18 148 29 379
28 54 31 708
38 84 38 199
3 126 27 685
12 100 31 492
15 225 28 362
28 670 35 674
37 354 37 621
7 81 11 204
12 314 24 481
24 269 27 582
8 180 30 277
18 402 19 605
28 10 35 386
39 681 39 724
14 534 25 630
7 457 28 512
10 146 20 564
14 59 17 724
31 105 34 454
24 542 24 579
2 267 4 338
4 629 17 645
26 109 28 124
29 212 39 589
3 494 7 572
34 431 37 680
31 435 39 580
38 106 39 371
9 573 16 676
27 314 28 395
12 78 39 304
6 299 6 425
30 303 32 655
3 31 36 206
27 468 29 589
4 694 11 699
2 718 2 726
12 128 33 298
23 177 38 333
1 61 6 401
34 196 34 254
17 253 22 602
25 412 34 559
29 113 33 664
30 705 33 713
22 304 23 616
4 382 11 496
1 146 18 151
30 277 39 666
16 161 31 505
2 681 16 726
32 386 36 552
4 3 9 125
13 169 20 674
5 102 22 211
38 291 39 665
13 115 25 291
16 90 17 670
27 453 28 511
32 452 36 540
34 462 36 576
9 355 10 558
23 448 32 507
10 103 30 453
19 213 30 380
12 240 27 496
4 552 33 693
3 548 7 556
13 513 24 534
11 607 20 695
6 517 21 680
18 470 30 604
20 555 36 628
25 643 39 716
15 560 29 635
8 36 34 45
19 236 24 416
17 524 27 636
21 363 33 578
28 657 34 661
3 598 6 718
32 428 36 666
4 263 33 703
11 292 29 709
24 656 31 687
28 250 28 555
21 228 33 240
24 510 28 662
31 12 33 379
16 50 20 690
35 364 35 625
36 354 39 502
7 76 31 574
9 514 10 686
24 576 33 702
9 448 28 543
29 120 38 722
36 509 36 640
10 344 18 716
7 544 37 662
26 656 27 690
13 427 29 472
38 605 39 676
19 716 39 716
10 255 11 485
5 477 36 502
24 594 28 663
31 317 37 695
6 381 7 716
21 397 33 697
24 453 30 492
3 684 5 718
32 715 37 719
27 643 28 649
11 258 36 556
7 418 17 712
23 370 34 629
28 665 34 671
11 456 33 589
9 279 28 613
12 515 14 621
28 79 37 316
21 144 22 548
11 693 28 719
26 471 33 500
31 590 38 666
15 436 37 615
2 14 17 216
29 343 39 598
34 615 39 687
28 541 36 621
25 104 33 602
28 29 38 322
7 108 26 459
8 411 32 718
20 223 38 650
8 368 39 699
7 277 28 474
20 472 31 712
38 387 38 443
38 27 38 383
13 435 20 467
19 612 19 612
10 372 22 553
25 229 25 612
36 584 37 650
12 641 28 716
14 181 20 579
12 209 21 579
11 460 20 579
12 16 27 118
26 477 26 596
13 503 23 564
18 689 32 700
32 481 33 538
4 158 6 500
6 527 36 642
32 358 33 638
39 710 39 718
27 408 31 707
22 508 33 618
24 342 30 407
1 375 34 688
18 102 26 474
21 414 31 653
20 154 34 232
30 622 34 660
21 599 32 629
30 494 39 584
37 561 39 595
30 163 36 446
19 382 31 519
32 213 37 639
30 422 33 515
12 80 17 101
19 602 24 631
9 205 32 372
1 42 11 227
23 646 38 723
39 453 39 524
25 501 33 529
19 149 19 224
39 325 39 337
11 527 20 592
28 295 29 538
6 224 16 533
3 615 23 724
15 355 16 518
3 573 37 630
24 332 35 706
18 636 27 701
24 328 34 536
18 190 25 240
35 203 35 303
29 542 33 675
3 689 8 726
38 693 38 718
25 349 35 561
26 486 26 642
30 541 39 624
33 225 38 379
20 371 21 546
8 364 10 455
31 454 38 583
6 565 12 566
35 143 36 393
9 281 10 666
38 60 38 500
1 233 28 561
35 249 39 316
9 240 13 316
20 658 27 672
23 118 23 620
16 250 23 406
2 639 12 676
4 567 33 589
36 237 36 338
19 628 22 704
33 514 34 539
21 701 31 717
5 215 19 400
10 294 29 533
11 192 36 261
31 645 35 667
28 461 38 725
7 708 28 710
33 282 36 419
17 552 22 690
11 456 39 491
18 476 23 542
17 690 39 699
8 175 26 679
17 633 36 725
29 233 34 255
12 313 33 622
33 26 34 504
24 658 29 677
2 116 10 457
16 447 24 542
28 356 30 613
34 650 38 673
25 268 38 302
17 118 24 524
26 212 35 385
34 116 36 353
16 540 28 564
33 175 36 583
6 28 28 174
23 639 38 644
31 245 33 470
35 138 36 713
22 621 38 665
37 494 39 679
35 30 37 183
10 56 11 397
8 47 25 512
36 193 36 396
16 186 39 563
17 291 37 307
22 573 32 653
28 41 37 603
19 329 26 599
1 468 25 493
1 398 26 620
33 574 33 655
8 645 38 646
18 700 33 710
27 692 34 705
35 115 36 529
6 110 18 680
31 554 31 590
36 184 38 366
1 329 6 494
14 605 14 626
5 242 15 609
36 3 37 290
34 95 34 689
13 84 17 123
21 371 36 470
23 501 29 598
15 391 31 641
13 314 20 602
38 183 38 313
18 257 34 366
7 298 18 646
16 59 29 606
19 206 19 689
4 142 18 513
22 450 35 626
33 597 36 635
35 530 36 711
27 158 36 399
5 510 15 724
25 411 36 619
14 523 33 633
11 626 24 672
12 393 20 491
30 677 39 679
33 35 34 191
27 427 31 475
31 714 39 721
18 653 29 694
21 554 26 564
24 409 24 448
28 324 36 370
14 323 16 523
17 587 31 717
2 159 26 720
12 399 19 408
21 112 32 484
12 460 14 666
34 692 37 702
37 539 38 551
1 613 30 635
9 616 18 662
18 490 27 657
10 683 35 698
12 148 15 695
15 600 17 618
26 354 38 610
36 87 39 720
16 286 23 463
30 237 34 545
38 205 39 329
38 720 38 724
38 514 39 618
33 87 35 511
6 275 24 494
25 416 33 657
21 99 37 220
22 471 26 706
27 103 38 294
23 606 25 631
35 65 37 424
39 423 39 674
37 456 39 499
2 244 18 503
21 653 32 717
30 376 37 438
18 120 35 333
7 612 13 727
4 409 30 516
2 403 11 511
21 16 28 369
29 693 33 693
38 205 39 369
32 679 32 711
28 8 39 691
3 522 38 569
27 91 36 327
33 480 38 593
34 91 35 570
23 186 27 404
9 483 24 598
32 109 35 447
25 112 26 583
4 296 28 546
24 406 24 688
16 584 35 599
33 217 36 239
14 236 34 709
23 165 37 199
23 513 32 560
2 599 30 685
5 111 19 379
31 306 37 411
5 129 16 404
6 475 14 594
2 410 4 493
8 661 23 728
33 323 35 436
6 22 36 122
14 350 19 513
4 32 11 129
37 174 38 223
9 72 19 362
24 452 37 587
12 322 19 513
34 331 37 589
10 420 10 525
34 141 34 298
10 407 13 490
3 540 13 669
38 249 39 350
10 330 28 371
30 245 33 281
31 106 31 614
19 41 27 689
30 276 30 295
34 615 39 620
8 525 26 578
22 605 32 628
2 197 2 200
11 645 23 702
12 135 30 253
32 597 35 676
34 292 38 538
16 448 26 512
3 353 21 369
9 612 38 663
30 436 34 466
18 122 28 344
39 370 39 637
12 9 22 409
5 660 23 716
19 227 34 276
6 462 11 633
30 286 32 426
1 151 29 496
11 20 29 522
23 268 37 527
3 412 24 467
34 597 36 635
19 135 27 547
7 22 30 458
37 220 39 427
31 127 36 164
30 84 35 644
33 204 36 474
29 134 38 673
9 270 36 392
25 197 29 583
22 608 24 668
4 133 27 529
17 619 39 668
27 609 30 715
24 18 39 63
6 256 10 642
27 23 35 208
18 259 19 599
31 349 38 547
15 289 27 385
18 635 28 674
7 284 33 529
25 503 38 663
38 241 38 507
19 416 23 434
28 43 29 63
2 499 11 613
12 73 38 78
32 112 39 173
1 547 19 644
4 458 33 685
31 137 39 319
7 50 23 307
21 525 28 648
14 332 21 501
7 180 17 356
8 641 9 656
19 504 25 546
5 363 33 479
30 537 36 677
12 604 37 644
9 375 18 486
11 56 12 331
26 402 37 459
12 382 34 609
27 555 30 708
28 139 37 247
4 440 37 512
31 359 31 561
11 267 20 385
25 70 35 370
24 372 26 416
15 624 38 666
36 194 39 701
10 681 14 706
13 134 14 251
37 689 37 693
29 721 37 725
13 262 14 461
4 312 19 384
3 669 9 728
17 223 29 406
14 141 27 402
39 460 39 599
32 268 37 663
19 639 37 662
20 728 29 728
20 257 33 533
30 8 30 225
3 578 33 710
32 543 39 585
23 681 24 720
12 160 23 543
29 223 34 475
35 301 38 650
26 100 31 489
30 542 33 588
25 273 30 383
36 464 36 577
25 581 34 644
18 179 22 179
5 241 36 691
30 220 32 440
6 299 10 579
14 1 36 443
22 366 33 601
26 135 31 252
15 560 29 639
4 343 16 363
25 587 27 606
23 445 34 542
12 421 29 657
8 688 14 718
1 296 20 559
28 5 39 428
4 91 33 252
1 140 38 614
9 247 36 681
2 440 31 599
12 611 37 705
30 19 38 66
23 72 28 324
9 721 14 726
8 701 9 716
18 720 28 721
3 244 15 277
6 582 29 650
4 107 31 702
1 699 23 707
24 277 32 631
39 227 39 374
14 94 19 118
21 541 22 646
36 707 39 711
13 23 39 622
6 207 8 712
19 551 34 672
8 591 36 631
15 299 17 633
21 207 28 727
18 434 37 638
27 154 28 376
14 273 16 427
38 551 39 594
11 512 14 630
20 542 32 726
5 18 27 616
4 615 7 695
27 712 34 712
3 596 34 680
34 150 39 391
16 650 38 653
39 276 39 488
15 243 32 255
5 127 34 147
25 15 32 194
24 430 35 515
29 222 39 586
7 141 15 392
38 576 38 629
7 453 10 673
36 349 38 523
5 114 18 422
35 581 37 694
19 316 29 469
39 706 39 722
3 183 20 368
17 241 24 250
16 419 20 452
37 645 37 661
37 396 37 720
22 691 33 709
9 570 21 678
33 671 38 691
17 450 26 702
2 118 19 130
6 468 34 556
6 25 10 76
29 148 31 443
16 9 18 465
10 129 21 233
5 13 27 550
15 576 22 674
8 533 24 673
29 378 32 719
12 131 20 258
26 194 35 523
18 245 39 436
9 344 23 593
17 669 31 716
15 385 33 631
11 193 25 584
18 140 21 645
9 267 28 383
32 110 39 124
24 9 33 417
6 560 13 698
8 30 38 166
22 668 24 689
24 551 30 630
30 659 33 723
4 311 6 629
14 409 18 560
36 700 37 726
4 343 26 388
14 456 22 605
12 217 25 577
30 1 38 183
11 150 18 677
11 697 11 726
36 355 39 705
24 607 30 636
21 191 21 584
27 468 35 688
11 200 32 286
34 406 37 409
11 661 25 678
28 257 30 444
8 138 28 395
11 65 22 455
6 72 26 238
27 641 34 710
35 570 39 662
24 559 24 629
35 80 35 473
35 557 36 591
33 160 37 612
22 714 27 721
24 152 32 399
34 655 35 708
21 718 24 722
27 563 38 670
32 152 38 391
22 111 24 446
21 292 21 575
23 370 39 668
19 97 20 448
7 23 35 490
22 260 33 403
22 346 22 660
20 620 39 628
31 174 38 323
15 614 26 704
13 354 36 378
33 490 33 625
25 287 28 364
38 469 39 488
10 412 27 718
16 717 30 728
18 403 32 548
35 679 35 694
29 361 31 584
17 660 19 663
14 658 27 709
18 647 28 679
24 370 26 566
23 617 24 686
8 261 30 351
15 246 30 465
4 648 23 673
11 150 18 646
5 165 11 572
22 285 23 536
18 419 27 627
23 682 31 682
25 548 35 622
1 20 24 436
22 597 33 696
18 152 36 715
31 610 38 707
6 540 39 610
7 576 38 652
4 24 16 380
32 424 35 478
13 151 16 415
22 146 23 394
8 627 33 716
5 712 26 715
30 606 31 669
21 695 24 710
16 162 29 347
27 346 34 610
19 305 24 621
15 551 18 635
21 261 28 690
30 487 30 594
16 586 36 591
34 506 37 601
29 616 34 698
10 633 36 659
21 330 36 540
3 690 24 711
1 145 2 465
1 536 11 708
15 73 19 546
13 265 30 274
15 386 22 422
9 686 17 722
24 272 29 679
9 53 29 726
4 116 29 596
34 546 34 604
10 313 17 452
34 98 34 460
12 152 38 311
24 495 26 642
12 405 28 583
12 120 24 163
3 208 12 638
9 62 27 462
10 581 29 631
35 687 39 704
22 43 32 524
34 614 36 648
21 456 28 636
33 49 37 155
12 660 34 706
32 658 37 658
6 354 32 666
38 375 38 633
10 403 32 411
36 707 38 711
20 370 32 545
25 274 25 467
12 480 31 562
27 88 33 170
14 42 30 392
13 259 37 585
9 342 15 618
33 292 35 396
16 298 37 418
17 355 37 553
24 309 34 514
30 344 31 518
30 260 34 627
23 538 27 570
38 598 38 696
12 163 13 184
2 592 4 660
30 434 31 510
3 282 35 294
18 320 25 484
37 360 39 557
23 532 26 641
26 690 31 695
29 248 39 341
1 357 14 436
36 465 39 479
8 7 9 670
24 218 30 700
16 647 22 661
21 138 26 201
21 315 29 659
14 289 26 711
16 343 31 510
33 255 33 723
30 21 32 564
10 77 21 89
17 168 24 712
32 538 38 684
15 127 17 413
15 624 38 674
32 65 38 373
22 197 38 477
4 347 5 672
29 514 33 675
11 347 12 548
30 567 31 665
14 241 38 424
31 692 39 697
28 696 34 703
37 489 39 555
28 465 29 596
20 528 36 721
2 641 9 719
23 374 29 697
8 254 25 673
30 494 31 509
33 702 38 714
2 485 34 627
34 80 38 379
26 399 32 699
13 704 13 711
14 665 19 691
27 688 38 704
2 613 27 699
16 202 23 215
2 65 14 389
35 559 37 689
30 272 37 497
30 411 37 658
16 527 19 674
27 94 27 544
29 1 32 255
30 260 32 640
16 444 27 450
30 542 33 702
29 121 36 607
13 543 17 563
17 352 21 568
28 136 29 590
15 386 27 705
18 677 34 726
10 454 14 658
32 349 35 710
19 476 25 541
18 654 25 726
3 365 29 720
1 511 23 578
35 409 35 511
15 4 21 397
38 263 39 350
30 493 30 499
26 273 35 402
10 487 39 680
33 645 33 693
29 378 39 530
26 725 31 727
27 657 36 722
20 584 33 726
27 237 30 539
14 471 36 681
28 3 39 600
28 368 32 726
23 553 36 574
17 399 30 538
15 125 29 576
23 520 35 586
20 510 29 525
33 390 38 717
28 81 30 239
21 23 31 348
4 621 31 663
16 501 21 512
17 495 27 689
27 463 27 692
24 263 38 696
34 678 36 690
15 369 24 475
12 649 24 699
16 349 32 580
7 497 32 640
31 423 32 510
5 678 6 684
37 104 37 412
36 344 38 378
7 691 13 711
31 230 35 678
28 457 39 556
30 419 34 723
37 206 38 680
30 491 30 665
9 113 18 690
14 443 32 611
1 376 39 485
29 223 38 378
38 393 39 615
14 129 32 697
34 346 39 568
26 569 34 574
21 579 39 583
13 391 19 612
36 391 39 514
21 467 22 703
14 558 28 646
20 85 37 578
39 126 39 288
2 677 15 689
16 549 26 643
24 181 32 434
28 472 29 679
2 650 23 714
14 96 19 460
29 551 38 619
32 455 37 638
21 409 39 470
26 711 39 721
21 396 39 469
17 548 28 657
24 292 38 683
5 517 23 666
1 197 4 607
38 271 38 283
19 668 23 708
30 514 39 521
32 700 37 724
10 26 36 542
19 218 30 399
3 663 31 725
32 449 32 644
14 181 37 183
12 23 32 264
6 349 26 493
6 621 33 717
13 706 15 716
7 371 16 727
37 285 38 615
1 378 17 615
35 258 35 676
37 497 38 517
9 64 28 210
31 240 39 301
3 213 11 255
27 512 27 602
6 63 13 348
36 353 37 718
1 68 35 593
6 338 13 371
30 452 35 630
32 213 33 457
30 34 38 642
12 255 28 285
22 174 29 713
37 589 37 671
13 93 35 644
24 538 26 578
14 328 21 667
26 314 33 471
6 393 15 496
38 523 39 539
37 241 38 284
28 406 36 576
38 301 39 398
11 474 25 479
14 148 35 728
22 145 29 201
4 266 21 322
27 609 33 644
36 129 38 418
10 436 30 576
10 130 22 653
15 89 32 486
4 608 25 626
20 625 32 629
6 286 15 514
11 379 35 489
26 604 32 674
22 408 36 538
14 686 27 694
16 623 25 698
20 389 31 595
19 306 36 520
20 572 22 576
34 264 38 545
21 468 34 627
16 633 18 668
21 369 21 596
8 253 20 415
3 594 21 597
17 509 26 510
3 709 33 718
30 544 30 599
33 184 38 376
6 519 16 721
28 681 38 686
31 618 33 631
9 312 36 625
28 209 36 314
24 488 33 569
20 612 35 659
13 417 18 475
5 51 24 302
19 432 25 533
6 318 15 413
13 318 31 555
34 399 38 494
14 645 31 699
8 411 14 672
12 582 18 617
1 516 19 530
8 94 37 603
12 674 30 681
36 132 36 293
39 461 39 671
34 660 36 722
27 469 35 651
2 287 14 433
30 123 31 247
15 329 15 428
17 669 30 698
5 194 21 467
30 349 32 571
38 198 38 329
19 434 34 466
32 101 33 393
25 558 28 648
27 563 28 677
32 607 38 628
2 433 38 615
27 583 35 590
14 618 38 673
15 515 24 599
18 31 29 650
35 447 35 542
28 411 37 659
34 608 35 631
37 256 39 551
7 65 28 425
23 544 26 683
1 15 26 167
6 325 23 334
14 437 33 486
2 434 9 486
34 633 35 702
20 719 30 725
19 461 19 461
38 273 38 289
24 295 37 387
8 687 10 721
35 289 38 464
7 671 20 694
19 497 35 634
23 183 31 711
39 346 39 492
39 300 39 625
29 346 30 450
35 302 37 506
34 314 39 587
4 634 35 701
32 585 33 640
24 119 35 438
22 337 38 719
36 617 36 641
22 472 31 679
12 25 31 430
19 696 19 701
27 27 35 47
13 376 31 518
30 23 39 275
21 153 31 204
2 657 11 695
16 73 29 261
11 169 32 516
28 708 29 714
27 227 36 393
10 662 14 688
35 311 37 376
33 90 37 400
22 99 29 470
1 606 10 706
1 540 8 601
3 197 24 591
4 641 38 673
16 611 25 696
28 168 36 668
10 276 29 409
20 247 21 300
5 414 20 720
15 412 32 631
6 307 6 517
11 133 38 428
30 696 37 707
17 426 26 461
19 696 32 703
18 445 31 574
8 626 36 659
29 721 35 721
8 574 34 654
